Timestamp,Import,Export,Production,Consumption
1/1/2016 0:00,1015.2,0,0,1015.2
1/1/2016 0:30,774.03,0,0,774.03
1/1/2016 1:00,718.3,0,0,718.3
1/1/2016 1:30,512.06,0,0,512.06
1/1/2016 2:00,396.24,0,0,396.24
1/1/2016 2:30,166.91,0,0,166.91
1/1/2016 3:00,220.29,0,0,220.29
1/1/2016 3:30,55.02,0,0,55.02
1/1/2016 4:00,97.08,0,0,97.08
1/1/2016 4:30,97.84,0,0,97.84
1/1/2016 5:00,167.58,0,0,167.58
1/1/2016 5:30,152.96,0,0,152.96
1/1/2016 6:00,98.62,0,0,98.62
1/1/2016 6:30,94.17,0,0,94.17
1/1/2016 7:00,244.15,0,0,244.15
1/1/2016 7:30,348.07,0,4.05,352.12
1/1/2016 8:00,202.29,0,46.52,248.81
1/1/2016 8:30,217.01,0,83.05,300.06
1/1/2016 9:00,186.43,0,127.21,313.64
1/1/2016 9:30,4.62,178.97,237.94,63.59
1/1/2016 10:00,0.26,220.18,344.21,124.29
1/1/2016 10:30,94.74,286.18,573.84,382.4
1/1/2016 11:00,0.29,357.46,724.73,367.56
1/1/2016 11:30,0.11,525.54,824.06,298.63
1/1/2016 12:00,0.19,373.69,644.31,270.81
1/1/2016 12:30,0,609.39,955.28,345.89
1/1/2016 13:00,1.87,651.57,1027.6,377.9
1/1/2016 13:30,0,1178,1237,59
1/1/2016 14:00,0,838.38,925.22,86.84
1/1/2016 14:30,0.39,1109.4,1323.8,214.79
1/1/2016 15:00,0.18,275,413.71,138.89
1/1/2016 15:30,0,159.81,221,61.19
1/1/2016 16:00,52.14,82.27,139.56,109.43
1/1/2016 16:30,276.16,2.97,43.33,316.52
1/1/2016 17:00,257.69,0,3.88,261.57
1/1/2016 17:30,271.07,0,0,271.07
1/1/2016 18:00,186.93,0,0,186.93
1/1/2016 18:30,572.51,0,0,572.51
1/1/2016 19:00,622.03,0,0,622.03
1/1/2016 19:30,701.08,0,0,701.08
1/1/2016 20:00,617.95,0,0,617.95
1/1/2016 20:30,635.11,0,0,635.11
1/1/2016 21:00,1036.5,0,0,1036.5
1/1/2016 21:30,967.43,0,0,967.43
1/1/2016 22:00,1046.7,0,0,1046.7
1/1/2016 22:30,1069.1,0,0,1069.1
1/1/2016 23:00,1032,0,0,1032
1/1/2016 23:30,1027.9,0,0,1027.9
1/2/2016 0:00,812.13,0,0,812.13
1/2/2016 0:30,483.63,0,0,483.63
1/2/2016 1:00,522.45,0,0,522.45
1/2/2016 1:30,522.08,0,0,522.08
1/2/2016 2:00,464.55,0,0,464.55
1/2/2016 2:30,469.94,0,0,469.94
1/2/2016 3:00,349.62,0,0,349.62
1/2/2016 3:30,279.27,0,0,279.27
1/2/2016 4:00,300.68,0,0,300.68
1/2/2016 4:30,284.1,0,0,284.1
1/2/2016 5:00,212.83,0,0,212.83
1/2/2016 5:30,189.1,0,0,189.1
1/2/2016 6:00,292.4,0,0,292.4
1/2/2016 6:30,309.28,0,0,309.28
1/2/2016 7:00,273.22,0,0,273.22
1/2/2016 7:30,188.07,0,2.68,190.75
1/2/2016 8:00,267.76,0,56.33,324.09
1/2/2016 8:30,233.05,0,104.62,337.67
1/2/2016 9:00,171.06,15.22,236.12,391.96
1/2/2016 9:30,16.62,62.84,451.94,405.72
1/2/2016 10:00,260.99,4.52,571.14,827.61
1/2/2016 10:30,125.47,70.12,783.85,839.2
1/2/2016 11:00,53.49,467.52,1112.8,698.77
1/2/2016 11:30,4.15,1237.7,1747.1,513.55
1/2/2016 12:00,0.06,598.39,702.32,103.99
1/2/2016 12:30,41.34,1056.2,1479.1,464.24
1/2/2016 13:00,0.68,1263.9,1772.5,509.28
1/2/2016 13:30,9.68,747.94,1216.3,478.04
1/2/2016 14:00,14.79,1024.5,1693.5,683.79
1/2/2016 14:30,328.41,230.85,1456.5,1554.06
1/2/2016 15:00,591.92,16.55,532.12,1107.49
1/2/2016 15:30,579.31,0,175.37,754.68
1/2/2016 16:00,456.45,0,99.54,555.99
1/2/2016 16:30,552.23,0,33.97,586.2
1/2/2016 17:00,860.16,0,0.01,860.17
1/2/2016 17:30,692.51,0,0,692.51
1/2/2016 18:00,771.25,0,0,771.25
1/2/2016 18:30,780.56,0,0,780.56
1/2/2016 19:00,1107.7,0,0,1107.7
1/2/2016 19:30,957.66,0,0,957.66
1/2/2016 20:00,1002.7,0,0,1002.7
1/2/2016 20:30,3358.2,0,0,3358.2
1/2/2016 21:00,2548.8,0,0,2548.8
1/2/2016 21:30,1052.5,0,0,1052.5
1/2/2016 22:00,854.93,0,0,854.93
1/2/2016 22:30,821.55,0,0,821.55
1/2/2016 23:00,944.59,0,0,944.59
1/2/2016 23:30,875.51,0,0,875.51
1/3/2016 0:00,871.59,0,0,871.59
1/3/2016 0:30,369.34,0,0,369.34
1/3/2016 1:00,394.34,0,0,394.34
1/3/2016 1:30,300.76,0,0,300.76
1/3/2016 2:00,296.34,0,0,296.34
1/3/2016 2:30,410.27,0,0,410.27
1/3/2016 3:00,458.13,0,0,458.13
1/3/2016 3:30,487.71,0,0,487.71
1/3/2016 4:00,408.71,0,0,408.71
1/3/2016 4:30,348.96,0,0,348.96
1/3/2016 5:00,411.97,0,0,411.97
1/3/2016 5:30,299.35,0,0,299.35
1/3/2016 6:00,42.56,0,0,42.56
1/3/2016 6:30,89.66,0,0,89.66
1/3/2016 7:00,27.06,0,0,27.06
1/3/2016 7:30,310.89,0,9.83,320.72
1/3/2016 8:00,375.88,0,97.9,473.78
1/3/2016 8:30,383.55,0,201.54,585.09
1/3/2016 9:00,232.81,49.67,328.7,511.84
1/3/2016 9:30,0.21,346.23,904.69,558.67
1/3/2016 10:00,1.17,829.3,1370.1,541.97
1/3/2016 10:30,50.36,820.9,1344.1,573.56
1/3/2016 11:00,0,918.73,1525.3,606.57
1/3/2016 11:30,17.63,1044.7,1546.5,519.43
1/3/2016 12:00,820.16,683.73,1745.4,1881.83
1/3/2016 12:30,622.21,45.55,1072.8,1649.46
1/3/2016 13:00,2.23,1266.8,1700,435.43
1/3/2016 13:30,0.42,918.51,1373.8,455.71
1/3/2016 14:00,25.05,888.09,1226.9,363.86
1/3/2016 14:30,0,1286.4,1419,132.6
1/3/2016 15:00,73.88,244.3,494.27,323.85
1/3/2016 15:30,830.3,0,191.49,1021.79
1/3/2016 16:00,2432.9,0.72,159.37,2591.55
1/3/2016 16:30,1405.6,0,29.67,1435.27
1/3/2016 17:00,1686.9,0,0,1686.9
1/3/2016 17:30,1027.6,0,0,1027.6
1/3/2016 18:00,1299.8,0,0,1299.8
1/3/2016 18:30,701.52,0,0,701.52
1/3/2016 19:00,822.48,0,0,822.48
1/3/2016 19:30,938.92,0,0,938.92
1/3/2016 20:00,2945.7,0,0,2945.7
1/3/2016 20:30,3039.8,0,0,3039.8
1/3/2016 21:00,1401.9,0,0,1401.9
1/3/2016 21:30,1053.3,0,0,1053.3
1/3/2016 22:00,864.5,0,0,864.5
1/3/2016 22:30,723.2,0,0,723.2
1/3/2016 23:00,535.97,0,0,535.97
1/3/2016 23:30,726.13,0,0,726.13
1/4/2016 0:00,422.99,0,0,422.99
1/4/2016 0:30,533.51,0,0,533.51
1/4/2016 1:00,483.36,0,0,483.36
1/4/2016 1:30,656.43,0,0,656.43
1/4/2016 2:00,593.89,0,0,593.89
1/4/2016 2:30,476.38,0,0,476.38
1/4/2016 3:00,462.64,0,0,462.64
1/4/2016 3:30,416.7,0,0,416.7
1/4/2016 4:00,440.97,0,0,440.97
1/4/2016 4:30,364.77,0,0,364.77
1/4/2016 5:00,379.18,0,0,379.18
1/4/2016 5:30,406.54,0,0,406.54
1/4/2016 6:00,391.79,0,0,391.79
1/4/2016 6:30,194.45,0,0,194.45
1/4/2016 7:00,189.32,0,0,189.32
1/4/2016 7:30,238.21,0,0,238.21
1/4/2016 8:00,425.11,0,0,425.11
1/4/2016 8:30,365.01,0,25.26,390.27
1/4/2016 9:00,1617.8,0,53.63,1671.43
1/4/2016 9:30,2958.8,0.08,172.56,3131.28
1/4/2016 10:00,1850.6,0,385.15,2235.75
1/4/2016 10:30,705.61,67.36,468.47,1106.72
1/4/2016 11:00,368.12,182.99,591.84,776.97
1/4/2016 11:30,42.75,140.82,349.9,251.83
1/4/2016 12:00,129.16,2.52,215.28,341.92
1/4/2016 12:30,207.84,0,85,292.84
1/4/2016 13:00,153.08,6.01,143.33,290.4
1/4/2016 13:30,215.02,0.07,142.87,357.82
1/4/2016 14:00,442.04,0,80.13,522.17
1/4/2016 14:30,554.3,0,68.52,622.82
1/4/2016 15:00,925.47,0,74.41,999.88
1/4/2016 15:30,913.49,0,77.08,990.57
1/4/2016 16:00,611.46,0,21.56,633.02
1/4/2016 16:30,560.85,0,10.45,571.3
1/4/2016 17:00,583.27,0,0,583.27
1/4/2016 17:30,601.22,0,0,601.22
1/4/2016 18:00,458.99,0,0,458.99
1/4/2016 18:30,629.41,0,0,629.41
1/4/2016 19:00,1075.7,0,0,1075.7
1/4/2016 19:30,1876.7,0,0,1876.7
1/4/2016 20:00,2023.9,0,0,2023.9
1/4/2016 20:30,2184.2,0,0,2184.2
1/4/2016 21:00,1108.9,0,0,1108.9
1/4/2016 21:30,1034.4,0,0,1034.4
1/4/2016 22:00,984.91,0,0,984.91
1/4/2016 22:30,936.46,0,0,936.46
1/4/2016 23:00,1115.6,0,0,1115.6
1/4/2016 23:30,872.69,0,0,872.69
1/5/2016 0:00,999.26,0,0,999.26
1/5/2016 0:30,862.96,0,0,862.96
1/5/2016 1:00,851.08,0,0,851.08
1/5/2016 1:30,743.43,0,0,743.43
1/5/2016 2:00,789.47,0,0,789.47
1/5/2016 2:30,673.54,0,0,673.54
1/5/2016 3:00,637.61,0,0,637.61
1/5/2016 3:30,267.33,0,0,267.33
1/5/2016 4:00,289.72,0,0,289.72
1/5/2016 4:30,376.99,0,0,376.99
1/5/2016 5:00,97.49,0,0,97.49
1/5/2016 5:30,151.03,0,0,151.03
1/5/2016 6:00,202.95,0,0,202.95
1/5/2016 6:30,185.64,0,0,185.64
1/5/2016 7:00,155.65,0,0,155.65
1/5/2016 7:30,84.54,0,0,84.54
1/5/2016 8:00,197.72,0,33.58,231.3
1/5/2016 8:30,98.09,7.12,65.23,156.2
1/5/2016 9:00,48.94,14.85,99.07,133.16
1/5/2016 9:30,38.34,21.47,106.57,123.44
1/5/2016 10:00,318.3,0,62.42,380.72
1/5/2016 10:30,853.68,0,115.8,969.48
1/5/2016 11:00,1133.2,0,291.63,1424.83
1/5/2016 11:30,239.82,5.27,513.82,748.37
1/5/2016 12:00,554.17,0,226.74,780.91
1/5/2016 12:30,273.39,27.1,260.77,507.06
1/5/2016 13:00,121.14,64.87,263.72,319.99
1/5/2016 13:30,210.18,0,91.97,302.15
1/5/2016 14:00,737.25,0,110.81,848.06
1/5/2016 14:30,810.67,0,126.93,937.6
1/5/2016 15:00,480.33,0,120.64,600.97
1/5/2016 15:30,263.57,0,101.95,365.52
1/5/2016 16:00,327.79,0,66.9,394.69
1/5/2016 16:30,397.24,0,2.77,400.01
1/5/2016 17:00,257.72,0,0,257.72
1/5/2016 17:30,1155,0,0,1155
1/5/2016 18:00,1113.9,0,0,1113.9
1/5/2016 18:30,1825.4,0,0,1825.4
1/5/2016 19:00,1146.8,0,0,1146.8
1/5/2016 19:30,1237,0,0,1237
1/5/2016 20:00,1862.9,0,0,1862.9
1/5/2016 20:30,1566,0,0,1566
1/5/2016 21:00,2036.5,0,0,2036.5
1/5/2016 21:30,1161,0,0,1161
1/5/2016 22:00,1248.6,0,0,1248.6
1/5/2016 22:30,868.46,0,0,868.46
1/5/2016 23:00,1122.1,0,0,1122.1
1/5/2016 23:30,584.17,0,0,584.17
1/6/2016 0:00,424.57,0,0,424.57
1/6/2016 0:30,241.97,0,0,241.97
1/6/2016 1:00,285.17,0,0,285.17
1/6/2016 1:30,90,0,0,90
1/6/2016 2:00,152.49,0,0,152.49
1/6/2016 2:30,749.84,0,0,749.84
1/6/2016 3:00,656.65,0,0,656.65
1/6/2016 3:30,503.99,0,0,503.99
1/6/2016 4:00,415.32,0,0,415.32
1/6/2016 4:30,324.15,0,0,324.15
1/6/2016 5:00,281.65,0,0,281.65
1/6/2016 5:30,94.26,0,0,94.26
1/6/2016 6:00,111.83,0,0,111.83
1/6/2016 6:30,92.65,0,0,92.65
1/6/2016 7:00,268.45,0,0,268.45
1/6/2016 7:30,256.41,0,12.31,268.72
1/6/2016 8:00,274.57,0,49.86,324.43
1/6/2016 8:30,365.97,0,114.92,480.89
1/6/2016 9:00,117.31,69.61,342.2,389.9
1/6/2016 9:30,3.9,306.06,833.82,531.66
1/6/2016 10:00,0,843.98,1276,432.02
1/6/2016 10:30,27.14,850.45,1400.4,577.09
1/6/2016 11:00,206.57,406.09,1422.7,1223.18
1/6/2016 11:30,0,965.65,1340.1,374.45
1/6/2016 12:00,0,851.71,1141.8,290.09
1/6/2016 12:30,555.47,581.61,1317.5,1291.36
1/6/2016 13:00,1649.8,83.7,982.43,2548.53
1/6/2016 13:30,1081,238.22,1259.3,2102.08
1/6/2016 14:00,700.99,473.22,1033.5,1261.27
1/6/2016 14:30,1412.3,25.91,321.12,1707.51
1/6/2016 15:00,807.31,10.1,247.26,1044.47
1/6/2016 15:30,353.25,0,184.2,537.45
1/6/2016 16:00,434.84,0,80.41,515.25
1/6/2016 16:30,1504.6,0,6.54,1511.14
1/6/2016 17:00,516.03,0,0.01,516.04
1/6/2016 17:30,528.31,0,0,528.31
1/6/2016 18:00,1254.4,0,0,1254.4
1/6/2016 18:30,1162.5,0,0,1162.5
1/6/2016 19:00,1005.6,0,0,1005.6
1/6/2016 19:30,933.42,0,0,933.42
1/6/2016 20:00,1332.9,0,0,1332.9
1/6/2016 20:30,2699,0,0,2699
1/6/2016 21:00,3016.3,0,0,3016.3
1/6/2016 21:30,1082.9,0,0,1082.9
1/6/2016 22:00,1031,0,0,1031
1/6/2016 22:30,937.91,0,0,937.91
1/6/2016 23:00,860,0,0,860
1/6/2016 23:30,835.65,0,0,835.65
1/7/2016 0:00,431.88,0,0,431.88
1/7/2016 0:30,48.42,0,0,48.42
1/7/2016 1:00,139.67,0,0,139.67
1/7/2016 1:30,268.97,0,0,268.97
1/7/2016 2:00,242.75,0,0,242.75
1/7/2016 2:30,364.17,0,0,364.17
1/7/2016 3:00,321.22,0,0,321.22
1/7/2016 3:30,245.04,0,0,245.04
1/7/2016 4:00,316.91,0,0,316.91
1/7/2016 4:30,350.73,0,0,350.73
1/7/2016 5:00,357.2,0,0,357.2
1/7/2016 5:30,386.17,0,0,386.17
1/7/2016 6:00,271.87,0,0,271.87
1/7/2016 6:30,314,0,0,314
1/7/2016 7:00,432.51,0,0,432.51
1/7/2016 7:30,336.72,0,0,336.72
1/7/2016 8:00,186.49,0,10,196.49
1/7/2016 8:30,314.21,0,77.54,391.75
1/7/2016 9:00,297.43,0,126.92,424.35
1/7/2016 9:30,272.38,0.86,140.32,411.84
1/7/2016 10:00,215.08,0,157.87,372.95
1/7/2016 10:30,296.79,0.1,217.93,514.62
1/7/2016 11:00,173.51,35.13,190.01,328.39
1/7/2016 11:30,74.93,52.82,148.84,170.95
1/7/2016 12:00,885.66,0,119.13,1004.79
1/7/2016 12:30,935.14,0,174.84,1109.98
1/7/2016 13:00,1334.8,0.14,131.95,1466.61
1/7/2016 13:30,1946.7,0,91.95,2038.65
1/7/2016 14:00,988.67,0,207.97,1196.64
1/7/2016 14:30,374.47,0,79.5,453.97
1/7/2016 15:00,414.78,0,37.94,452.72
1/7/2016 15:30,1390,0,42.58,1432.58
1/7/2016 16:00,422.11,0.48,144.53,566.16
1/7/2016 16:30,219.22,0,69.5,288.72
1/7/2016 17:00,705.88,0,0.05,705.93
1/7/2016 17:30,874.61,0,0,874.61
1/7/2016 18:00,789.64,0,0,789.64
1/7/2016 18:30,868.15,0,0,868.15
1/7/2016 19:00,1261.5,0,0,1261.5
1/7/2016 19:30,821.46,0,0,821.46
1/7/2016 20:00,818.36,0,0,818.36
1/7/2016 20:30,1233.8,0,0,1233.8
1/7/2016 21:00,984.46,0,0,984.46
1/7/2016 21:30,1101.1,0,0,1101.1
1/7/2016 22:00,1011.5,0,0,1011.5
1/7/2016 22:30,990.62,0,0,990.62
1/7/2016 23:00,806.09,0,0,806.09
1/7/2016 23:30,465.51,0,0,465.51
1/8/2016 0:00,541.09,0,0,541.09
1/8/2016 0:30,566.7,0,0,566.7
1/8/2016 1:00,567.21,0,0,567.21
1/8/2016 1:30,595.57,0,0,595.57
1/8/2016 2:00,517.55,0,0,517.55
1/8/2016 2:30,389.41,0,0,389.41
1/8/2016 3:00,305.91,0,0,305.91
1/8/2016 3:30,381.55,0,0,381.55
1/8/2016 4:00,317.81,0,0,317.81
1/8/2016 4:30,161.63,0,0,161.63
1/8/2016 5:00,148.38,0,0,148.38
1/8/2016 5:30,130.94,0,0,130.94
1/8/2016 6:00,301.2,0,0,301.2
1/8/2016 6:30,576.38,0,0,576.38
1/8/2016 7:00,397.27,0,0,397.27
1/8/2016 7:30,293.61,0,19.71,313.32
1/8/2016 8:00,152.06,0.11,73.01,224.96
1/8/2016 8:30,88.61,23.84,120.78,185.55
1/8/2016 9:00,146.6,79.62,364.71,431.69
1/8/2016 9:30,21.27,476.5,858.54,403.31
1/8/2016 10:00,18.07,209.62,477.67,286.12
1/8/2016 10:30,45.84,531.17,761.79,276.46
1/8/2016 11:00,0.1,800.58,1178.7,378.22
1/8/2016 11:30,0,601.32,689.62,88.3
1/8/2016 12:00,0,1349.4,1391.7,42.3
1/8/2016 12:30,0,1789.4,1964.8,175.4
1/8/2016 13:00,28.62,774.23,1018.6,272.99
1/8/2016 13:30,0.29,406.16,589.74,183.87
1/8/2016 14:00,51.45,443.02,698.94,307.37
1/8/2016 14:30,1067.6,245.03,866.02,1688.59
1/8/2016 15:00,40.78,265.97,593.89,368.7
1/8/2016 15:30,274.37,1.49,239.34,512.22
1/8/2016 16:00,418.87,0.25,140.56,559.18
1/8/2016 16:30,853.5,0,34.26,887.76
1/8/2016 17:00,645.52,0,0,645.52
1/8/2016 17:30,729.27,0,0,729.27
1/8/2016 18:00,3490.2,0,0,3490.2
1/8/2016 18:30,3725.1,0,0,3725.1
1/8/2016 19:00,934.12,0,0,934.12
1/8/2016 19:30,889.32,0,0,889.32
1/8/2016 20:00,842.29,0,0,842.29
1/8/2016 20:30,746.81,0,0,746.81
1/8/2016 21:00,755.27,0,0,755.27
1/8/2016 21:30,1003.6,0,0,1003.6
1/8/2016 22:00,1014.2,0,0,1014.2
1/8/2016 22:30,1033.7,0,0,1033.7
1/8/2016 23:00,932,0,0,932
1/8/2016 23:30,659.08,0,0,659.08
1/9/2016 0:00,590.7,0,0,590.7
1/9/2016 0:30,941.35,0,0,941.35
1/9/2016 1:00,1122.3,0,0,1122.3
1/9/2016 1:30,228.28,0,0,228.28
1/9/2016 2:00,307.04,0,0,307.04
1/9/2016 2:30,335.12,0,0,335.12
1/9/2016 3:00,182.52,0,0,182.52
1/9/2016 3:30,169.43,0,0,169.43
1/9/2016 4:00,218.87,0,0,218.87
1/9/2016 4:30,388.4,0,0,388.4
1/9/2016 5:00,207.9,0,0,207.9
1/9/2016 5:30,143.82,0,0,143.82
1/9/2016 6:00,142.42,0,0,142.42
1/9/2016 6:30,385.82,0,0,385.82
1/9/2016 7:00,361.72,0,0,361.72
1/9/2016 7:30,113.69,1.79,24.9,136.8
1/9/2016 8:00,222.03,1.71,130.56,350.88
1/9/2016 8:30,176.39,0,222.61,399
1/9/2016 9:00,60.91,219.6,451.55,292.86
1/9/2016 9:30,0,612.83,932.3,319.47
1/9/2016 10:00,0.26,961.02,1295.3,334.54
1/9/2016 10:30,0,1021.8,1347.6,325.8
1/9/2016 11:00,0,1464.5,1567.8,103.3
1/9/2016 11:30,751.44,403.78,1470.8,1818.46
1/9/2016 12:00,611.77,420.88,1885.4,2076.29
1/9/2016 12:30,96.23,1063.4,1648.2,681.03
1/9/2016 13:00,0,914.86,1392.8,477.94
1/9/2016 13:30,64.09,577,1253.1,740.19
1/9/2016 14:00,0,1209.7,1655.1,445.4
1/9/2016 14:30,25.35,1090.7,1518.4,453.05
1/9/2016 15:00,5.21,395.99,907.67,516.89
1/9/2016 15:30,177.69,0.01,154.97,332.65
1/9/2016 16:00,968.04,0,82.3,1050.34
1/9/2016 16:30,2738.8,0,38.56,2777.36
1/9/2016 17:00,1982.2,0,2.7,1984.9
1/9/2016 17:30,860.42,0,0,860.42
1/9/2016 18:00,766.3,0,0,766.3
1/9/2016 18:30,1456.8,0,0,1456.8
1/9/2016 19:00,873.2,0,0,873.2
1/9/2016 19:30,946.46,0,0,946.46
1/9/2016 20:00,784.4,0,0,784.4
1/9/2016 20:30,656.83,0,0,656.83
1/9/2016 21:00,1040.3,0,0,1040.3
1/9/2016 21:30,967.62,0,0,967.62
1/9/2016 22:00,933.93,0,0,933.93
1/9/2016 22:30,929.81,0,0,929.81
1/9/2016 23:00,809.29,0,0,809.29
1/9/2016 23:30,584.6,0,0,584.6
1/10/2016 0:00,401.07,0,0,401.07
1/10/2016 0:30,115.82,0,0,115.82
1/10/2016 1:00,216.93,0,0,216.93
1/10/2016 1:30,294.31,0,0,294.31
1/10/2016 2:00,306.68,0,0,306.68
1/10/2016 2:30,388.1,0,0,388.1
1/10/2016 3:00,268.64,0,0,268.64
1/10/2016 3:30,108.15,0,0,108.15
1/10/2016 4:00,77.57,0,0,77.57
1/10/2016 4:30,1.16,0,0,1.16
1/10/2016 5:00,150.61,0,0,150.61
1/10/2016 5:30,92.71,0,0,92.71
1/10/2016 6:00,354.66,0,0,354.66
1/10/2016 6:30,406.15,0,0,406.15
1/10/2016 7:00,258.3,0,0,258.3
1/10/2016 7:30,432.88,0,24.32,457.2
1/10/2016 8:00,720.41,0,79.46,799.87
1/10/2016 8:30,622.39,0,92.7,715.09
1/10/2016 9:00,85.48,182.07,457.61,361.02
1/10/2016 9:30,0.34,583.71,956.12,372.75
1/10/2016 10:00,0,1109.4,1341.5,232.1
1/10/2016 10:30,0,1363.5,1394.9,31.4
1/10/2016 11:00,0,1281.8,1505.4,223.6
1/10/2016 11:30,0,1210.1,1579,368.9
1/10/2016 12:00,140.87,990.34,1541.3,691.83
1/10/2016 12:30,52.85,1178.1,1562.6,437.35
1/10/2016 13:00,24.6,850.54,1411.7,585.76
1/10/2016 13:30,0,743.87,1055.2,311.33
1/10/2016 14:00,125.98,1135.1,1542.9,533.78
1/10/2016 14:30,473.25,639.89,1445,1278.36
1/10/2016 15:00,0.09,643.3,771.36,128.15
1/10/2016 15:30,6.69,292.94,339.91,53.66
1/10/2016 16:00,113.88,1.78,136.69,248.79
1/10/2016 16:30,299,0,37.3,336.3
1/10/2016 17:00,556.7,0,0.28,556.98
1/10/2016 17:30,577.51,0,0,577.51
1/10/2016 18:00,1103.5,0,0,1103.5
1/10/2016 18:30,1653.9,0,0,1653.9
1/10/2016 19:00,949.5,0,0,949.5
1/10/2016 19:30,976.87,0,0,976.87
1/10/2016 20:00,870.6,0,0,870.6
1/10/2016 20:30,1145.1,0,0,1145.1
1/10/2016 21:00,1295.4,0,0,1295.4
1/10/2016 21:30,914.63,0,0,914.63
1/10/2016 22:00,921.98,0,0,921.98
1/10/2016 22:30,830.64,0,0,830.64
1/10/2016 23:00,777.75,0,0,777.75
1/10/2016 23:30,711.07,0,0,711.07
1/11/2016 0:00,967.64,0,0,967.64
1/11/2016 0:30,400.77,0,0,400.77
1/11/2016 1:00,264.52,0,0,264.52
1/11/2016 1:30,183.76,0,0,183.76
1/11/2016 2:00,284.56,0,0,284.56
1/11/2016 2:30,366.63,0,0,366.63
1/11/2016 3:00,322.75,0,0,322.75
1/11/2016 3:30,353.79,0,0,353.79
1/11/2016 4:00,403.36,0,0,403.36
1/11/2016 4:30,370.93,0,0,370.93
1/11/2016 5:00,209.85,0,0,209.85
1/11/2016 5:30,223.74,0,0,223.74
1/11/2016 6:00,388.75,0,0,388.75
1/11/2016 6:30,457.08,0,0,457.08
1/11/2016 7:00,902.81,0,0,902.81
1/11/2016 7:30,228.99,0.87,7.91,236.03
1/11/2016 8:00,396.63,3.37,54.48,447.74
1/11/2016 8:30,192.31,0,124.41,316.72
1/11/2016 9:00,117.65,3.91,160.39,274.13
1/11/2016 9:30,192.55,10.77,213.57,395.35
1/11/2016 10:00,127.98,50.29,244.35,322.04
1/11/2016 10:30,0.01,348.14,453.14,105.01
1/11/2016 11:00,1560.7,22.46,306.13,1844.37
1/11/2016 11:30,2428.1,0.39,238.95,2666.66
1/11/2016 12:00,939.86,1.26,177,1115.6
1/11/2016 12:30,133.55,0,111.59,245.14
1/11/2016 13:00,314.35,0,149.23,463.58
1/11/2016 13:30,182.76,0,230.55,413.31
1/11/2016 14:00,7.98,146.33,472.09,333.74
1/11/2016 14:30,0.57,138.11,525.92,388.38
1/11/2016 15:00,2.15,374.23,856.09,484.01
1/11/2016 15:30,62.55,111.44,286.11,237.22
1/11/2016 16:00,290.45,0.01,109.43,399.87
1/11/2016 16:30,615.18,0,29.95,645.13
1/11/2016 17:00,569.33,0,0.07,569.4
1/11/2016 17:30,476.06,0,0,476.06
1/11/2016 18:00,411.77,0,0,411.77
1/11/2016 18:30,736.19,0,0,736.19
1/11/2016 19:00,917.52,0,0,917.52
1/11/2016 19:30,907.6,0,0,907.6
1/11/2016 20:00,1004.9,0,0,1004.9
1/11/2016 20:30,1056.1,0,0,1056.1
1/11/2016 21:00,957,0,0,957
1/11/2016 21:30,1130.8,0,0,1130.8
1/11/2016 22:00,1228.4,0,0,1228.4
1/11/2016 22:30,937.09,0,0,937.09
1/11/2016 23:00,801.56,0,0,801.56
1/11/2016 23:30,577.67,0,0,577.67
1/12/2016 0:00,549.67,0,0,549.67
1/12/2016 0:30,291.64,0,0,291.64
1/12/2016 1:00,311.93,0,0,311.93
1/12/2016 1:30,227.74,0,0,227.74
1/12/2016 2:00,382.57,0,0,382.57
1/12/2016 2:30,344.72,0,0,344.72
1/12/2016 3:00,405.56,0,0,405.56
1/12/2016 3:30,429.74,0,0,429.74
1/12/2016 4:00,326.63,0,0,326.63
1/12/2016 4:30,0,0,0,0
1/12/2016 5:00,0,0,0,0
1/12/2016 5:30,0,0,0,0
1/12/2016 6:00,0,0,0,0
1/12/2016 6:30,0,0,0,0
1/12/2016 7:00,0,0,0,0
1/12/2016 7:30,0,0,29.43,29.43
1/12/2016 8:00,0,0,139.45,139.45
1/12/2016 8:30,0,0,309.16,309.16
1/12/2016 9:00,0,0,387.21,387.21
1/12/2016 9:30,0,0,617.56,617.56
1/12/2016 10:00,0,0,513.48,513.48
1/12/2016 10:30,0,0,877.28,877.28
1/12/2016 11:00,0,0,1288.5,1288.5
1/12/2016 11:30,0,0,1157.5,1157.5
1/12/2016 12:00,0,0,1482.4,1482.4
1/12/2016 12:30,0,0,1745,1745
1/12/2016 13:00,0,0,1491.7,1491.7
1/12/2016 13:30,0,0,1126.3,1126.3
1/12/2016 14:00,0,0,1429.7,1429.7
1/12/2016 14:30,0,0,1288,1288
1/12/2016 15:00,0,0,805.23,805.23
1/12/2016 15:30,0,0,317.21,317.21
1/12/2016 16:00,0,0,166.09,166.09
1/12/2016 16:30,0,0,66.33,66.33
1/12/2016 17:00,0,0,0.09,0.09
1/12/2016 17:30,0,0,0,0
1/12/2016 18:00,0,0,0,0
1/12/2016 18:30,0,0,0,0
1/12/2016 19:00,0,0,0,0
1/12/2016 19:30,0,0,0,0
1/12/2016 20:00,0,0,0,0
1/12/2016 20:30,0,0,0,0
1/12/2016 21:00,0,0,0,0
1/12/2016 21:30,0,0,0,0
1/12/2016 22:00,0,0,0,0
1/12/2016 22:30,0,0,0,0
